Voltage [V],Current [A],Surface_Temp [C],Core_Temp [C],Ambient_Temp [C],Label
4.021299710742911,-3.0,20.45488724255125,26.254840304664242,20.45488724255125,0
4.027510939237888,-3.0,20.45488724255125,26.291792813755023,20.45488724255125,0
4.033633330481151,-3.0,20.45488724255125,26.32795357571041,20.45488724255125,0
4.039818630368275,-3.0,20.45488724255125,26.363423163501693,20.45488724255125,0
4.045904343119028,-3.0,20.45488724255125,26.398216677023015,20.45488724255125,0
4.052004528961788,-3.0,20.45488724255125,26.432367123053893,20.45488724255125,0
4.058021289557276,-3.0,20.45488724255125,26.465878658766485,20.45488724255125,0
4.064104399818877,-3.0,20.45488724255125,26.49879957946729,20.45488724255125,0
4.070031518216828,-3.0,20.45488724255125,26.531106626342194,20.45488724255125,0
4.07609817541706,-3.0,20.45488724255125,26.56286575955039,20.45488724255125,0
4.081870983155811,-3.0,20.45488724255125,26.594000959727964,20.45488724255125,0
4.087786487843429,-3.0,20.45488724255125,26.6245697637367,20.45488724255125,0
4.0935505949313065,-3.0,20.45488724255125,26.654538324507712,20.45488724255125,0
4.099352498618343,-3.0,20.45488724255125,26.683955218668018,20.45488724255125,0
4.104856398887264,-3.0,20.45488724255125,26.712752478517586,20.45488724255125,0
4.110493699468714,-3.0,20.45488724255125,26.741005140388893,20.45488724255125,0
4.115787160660799,-3.0,20.45488724255125,26.768627164777,20.45488724255125,0
4.121006401058182,-3.0,20.45488724255125,26.795645931605634,20.45488724255125,0
4.125928108934796,-3.0,20.45488724255125,26.821991917319565,20.45488724255125,0
4.130856709997801,-3.0,20.45488724255125,26.84773222692428,20.45488724255125,0
4.135309702633405,-3.0,20.45488724255125,26.87275898882001,20.45488724255125,0
4.139754023669894,-3.0,20.45488724255125,26.89715301978464,20.45488724255125,0
4.143858859276328,-3.0,20.45488724255125,26.920864260454948,20.45488724255125,0
4.14785999056669,-3.0,20.45488724255125,26.943971171145222,20.45488724255125,0
4.151359055879453,-3.0,20.45488724255125,26.966376071322543,20.45488724255125,0
4.15477708122858,-3.0,20.45488724255125,26.988149475451962,20.45488724255125,0
4.157868014805857,-3.0,20.45488724255125,27.009251114059566,20.45488724255125,0
4.160827999117778,-3.0,20.45488724255125,27.029754899382283,20.45488724255125,0
4.163373213511537,-3.0,20.45488724255125,27.049588440010154,20.45488724255125,0
4.165976308269768,-3.0,20.45488724255125,27.068886835994192,20.45488724255125,0
4.168195689839242,-3.0,20.45488724255125,27.087579621433747,20.45488724255125,0
4.170361528826891,-3.0,20.45488724255125,27.105735034108932,20.45488724255125,0
4.172256241356866,-3.0,20.45488724255125,27.123291355234926,20.45488724255125,0
4.1742864917733735,-3.0,20.45488724255125,27.140389001414576,20.45488724255125,0
4.176044780425718,-3.0,20.45488724255125,27.156996757235788,20.45488724255125,0
4.177800522856132,-3.0,20.45488724255125,27.173181767666165,20.45488724255125,0
4.179373314163582,-3.0,20.45488724255125,27.18889833566476,20.45488724255125,0
4.181099006256255,-3.0,20.45488724255125,27.20426593883616,20.45488724255125,0
4.182515832654294,-3.0,20.45488724255125,27.219179184200982,20.45488724255125,0
4.18415254356413,-3.0,20.45488724255125,27.233777241637938,20.45488724255125,0
4.1857107194613326,-3.0,20.45488724255125,27.24801825636098,20.45488724255125,0
4.187453225264356,-3.0,20.45488724255125,27.262014380043865,20.45488724255125,0
4.189001894927854,-3.0,20.45488724255125,27.27565385528152,20.45488724255125,0
4.190839167911253,-3.0,20.45488724255125,27.2890298762876,20.45488724255125,0
4.192731511965323,-3.0,20.45488724255125,27.30209320086516,20.45488724255125,0
4.194893505606105,-3.0,20.45488724255125,27.314923449896582,20.45488724255125,0
4.197019668938982,-3.0,20.45488724255125,27.32741688153618,20.45488724255125,0
4.199499482879666,-3.0,20.45488724255125,27.33964486628804,20.45488724255125,0
4.2,-3.0,20.45488724255125,27.341985741223368,20.45488724255125,0
4.199999999999999,-2.9988136900425433,20.45488724255125,27.341985741223368,20.45488724255125,0
4.200000000000001,-2.9983479798705495,20.45488724255125,27.34204230143706,20.45488724255125,0
4.199999999999999,-2.997883198259399,20.45488724255125,27.34209872387129,20.45488724255125,0
4.200000000000002,-2.996955992960873,20.45488724255125,27.34221123482388,20.45488724255125,0
4.200000000000001,-2.9951138148531298,20.45488724255125,27.342434583703323,20.45488724255125,0
4.199999999999999,-2.9914748756430396,20.45488724255125,27.342874990207918,20.45488724255125,0
4.200000000000001,-2.9843731631049124,20.45488724255125,27.34373030165233,20.45488724255125,0
4.2,-2.970793631433515,20.45488724255125,27.34534261109286,20.45488724255125,0
4.200000000000001,-2.945666077147693,20.45488724255125,27.348197182517936,20.45488724255125,0
4.200000000000001,-2.9227982552664917,20.45488724255125,27.35058480654891,20.45488724255125,0
4.200000000000001,-2.8813972722406134,20.45488724255125,27.354108237036826,20.45488724255125,0
4.199999999999999,-2.844426524543841,20.45488724255125,27.356071545754673,20.45488724255125,0
4.2,-2.810275555205371,20.45488724255125,27.3566030158201,20.45488724255125,0
4.2,-2.7779327139671377,20.45488724255125,27.355799919191156,20.45488724255125,0
4.200000000000001,-2.746922623305747,20.45488724255125,27.35372550027222,20.45488724255125,0
4.2,-2.7168852518001856,20.45488724255125,27.350450316708873,20.45488724255125,0
4.199999999999999,-2.659093107224804,20.45488724255125,27.340506097105674,20.45488724255125,0
4.199999999999998,-2.6032331100633357,20.45488724255125,27.326356708456046,20.45488724255125,0
4.200000000000003,-2.5498536539435976,20.45488724255125,27.308330035149822,20.45488724255125,0
4.199999999999996,-2.4976201337097086,20.45488724255125,27.28671032611743,20.45488724255125,0
4.20000000000001,-2.4496192057965613,20.45488724255125,27.261776401911334,20.45488724255125,0
4.199999999999999,-2.401113636854021,20.45488724255125,27.233840297369454,20.45488724255125,0
4.199999999999999,-2.355298608811198,20.45488724255125,27.203111171277328,20.45488724255125,0
4.2,-2.3111778952523228,20.45488724255125,27.16980248107717,20.45488724255125,0
4.200000000000001,-2.2274259409727026,20.45488724255125,27.096508551749366,20.45488724255125,0
4.199999999999999,-2.1495716581934805,20.45488724255125,27.015257270400127,20.45488724255125,0
4.199999999999999,-2.0769737184378108,20.45488724255125,26.92729747792572,20.45488724255125,0
4.2,-2.0090534740532338,20.45488724255125,26.8337504964735,20.45488724255125,0
4.200000000000001,-1.8858651528671595,20.45488724255125,26.633282381953563,20.45488724255125,0
4.200000000000002,-1.7758121725060652,20.45488724255125,26.4205346696055,20.45488724255125,0
4.199999999999999,-1.6778664819254328,20.45488724255125,26.200665256058755,20.45488724255125,0
4.200000000000001,-1.5873315512324677,20.45488724255125,25.977607029068167,20.45488724255125,0
4.200000000000002,-1.507033534027494,20.45488724255125,25.753734644796054,20.45488724255125,0
4.2,-1.4338302351710885,20.45488724255125,25.53104289617488,20.45488724255125,0
4.200000000000002,-1.3651906660853563,20.45488724255125,25.31127151483645,20.45488724255125,0
4.199999999999999,-1.3016529622641126,20.45488724255125,25.095614718033232,20.45488724255125,0
4.199999999999999,-1.2431484311055243,20.45488724255125,24.88500696162089,20.45488724255125,0
4.199999999999998,-1.1884305941255051,20.45488724255125,24.680150632935806,20.45488724255125,0
4.200000000000003,-1.1378470639262386,20.45488724255125,24.481552075440504,20.45488724255125,0
4.2,-1.0896313871987766,20.45488724255125,24.28951348561918,20.45488724255125,0
4.200000000000001,-1.0446468147579182,20.45488724255125,24.104218290242954,20.45488724255125,0
4.199999999999999,-1.0022700195908663,20.45488724255125,23.925799222603587,20.45488724255125,0
4.200000000000002,-0.9623004178187058,20.45488724255125,23.754331981779615,20.45488724255125,0
4.2,-0.9244017010232755,20.45488724255125,23.5897726392314,20.45488724255125,0
4.199999999999999,-0.8884893287942084,20.45488724255125,23.432051815836303,20.45488724255125,0
4.200000000000001,-0.8543979544273974,20.45488724255125,23.281068200177856,20.45488724255125,0
4.199999999999999,-0.7911361636561715,20.45488724255125,22.998704235204343,20.45488724255125,0
4.199999999999999,-0.7336247871023744,20.45488724255125,22.741393466304658,20.45488724255125,0
4.199999999999999,-0.681093576202234,20.45488724255125,22.507626362501355,20.45488724255125,0
4.199999999999998,-0.632926077983347,20.45488724255125,22.295770701840752,20.45488724255125,0
4.2,-0.5886238367443404,20.45488724255125,22.104163054318747,20.45488724255125,0
4.199999999999999,-0.5477667998524253,20.45488724255125,21.931163813734713,20.45488724255125,0
4.2,-0.5100103767351858,20.45488724255125,21.775202931850004,20.45488724255125,0
4.200000000000002,-0.442634986618953,20.45488724255125,21.50856240887981,20.45488724255125,0
4.200000000000001,-0.3900371873275175,20.45488724255125,21.312921132702684,20.45488724255125,0
4.199999999999999,-0.33022777984984397,20.45488724255125,21.10675519205114,20.45488724255125,0
4.2,-0.284481480396441,20.45488724255125,20.962700857394566,20.45488724255125,0
4.200000000000001,-0.24518289601151572,20.45488724255125,20.849873175764856,20.45488724255125,0
4.2,-0.21135228945743212,20.45488724255125,20.76158333108367,20.45488724255125,0
4.199999999999999,-0.1822222437267873,20.45488724255125,20.692670603497675,20.45488724255125,0
4.199999999999998,-0.15710611947996303,20.45488724255125,20.63894357263939,20.45488724255125,0
4.199999999999998,-0.14999999999999503,20.45488724255125,20.624733344578317,20.45488724255125,0
2.6852757011422685,-6.0,37.05210297996217,25.0,37.05210297996217,1
2.685319560571579,-6.0,37.05210297996217,25.00001097509869,37.05210297996217,1
2.685363411259409,-6.0,37.05210297996217,25.00002195019175,37.05210297996217,1
2.685451096327534,-6.0,37.05210297996217,25.00004390035565,37.05210297996217,1
2.6856264015569926,-6.0,37.05210297996217,25.00008780059403,37.05210297996217,1
2.6859767545816755,-6.0,37.05210297996217,25.000175600711998,37.05210297996217,1
2.686676446847059,-6.0,37.05210297996217,25.00035119949888,37.05210297996217,1
2.6880718922683107,-6.0,37.05210297996217,25.00070239113211,37.05210297996217,1
2.690847845319235,-6.0,37.05210297996217,25.001404749185383,37.05210297996217,1
2.6936072000404003,-6.0,37.05210297996217,25.002107082017687,37.05210297996217,1
2.699074891524223,-6.0,37.05210297996217,25.00351162830765,37.05210297996217,1
2.7044865175463615,-6.0,37.05210297996217,25.00491604703609,37.05210297996217,1
2.709847500776569,-6.0,37.05210297996217,25.006320323080388,37.05210297996217,1
2.720443213128994,-6.0,37.05210297996217,25.00912849606277,37.05210297996217,1
2.730871868524913,-6.0,37.05210297996217,25.011936020562075,37.05210297996217,1
2.7512821497288638,-6.0,37.05210297996217,25.017548232742854,37.05210297996217,1
2.77115950721063,-6.0,37.05210297996217,25.023156047636576,37.05210297996217,1
2.7905523240975603,-6.0,37.05210297996217,25.028758688065466,37.05210297996217,1
2.809492876860235,-6.0,37.05210297996217,25.034355610831028,37.05210297996217,1
2.828002101356752,-6.0,37.05210297996217,25.039946530825034,37.05210297996217,1
2.8638135729757224,-6.0,37.05210297996217,25.05110974154428,37.05210297996217,1
2.8980843985023292,-6.0,37.05210297996217,25.06224793152637,37.05210297996217,1
2.930955139020119,-6.0,37.05210297996217,25.073362180000004,37.05210297996217,1
2.962389833391373,-6.0,37.05210297996217,25.084454017958763,37.05210297996217,1
2.9925842830845966,-6.0,37.05210297996217,25.09552509010689,37.05210297996217,1
3.021528918607091,-6.0,37.05210297996217,25.106576883120624,37.05210297996217,1
3.0759127613522783,-6.0,37.05210297996217,25.128628220752375,37.05210297996217,1
3.1180471422375535,-6.0,37.05210297996217,25.14700396159475,37.05210297996217,1
3.1574040199118487,-6.0,37.05210297996217,25.165340404039114,37.05210297996217,1
3.194225858493737,-6.0,37.05210297996217,25.18364117905213,37.05210297996217,1
3.2286964886978846,-6.0,37.05210297996217,25.201909783610688,37.05210297996217,1
3.2609925330353975,-6.0,37.05210297996217,25.22014824531601,37.05210297996217,1
3.3196512011840205,-6.0,37.05210297996217,25.25654875203628,37.05210297996217,1
3.3713601736366807,-6.0,37.05210297996217,25.29286502365727,37.05210297996217,1
3.4170875425547456,-6.0,37.05210297996217,25.329112394064907,37.05210297996217,1
3.457705150892554,-6.0,37.05210297996217,25.365304670753744,37.05210297996217,1
3.493842578013707,-6.0,37.05210297996217,25.401451788246504,37.05210297996217,1
3.526182967079352,-6.0,37.05210297996217,25.43756532889131,37.05210297996217,1
3.5551188868946495,-6.0,37.05210297996217,25.473650058105704,37.05210297996217,1
3.58125539127798,-6.0,37.05210297996217,25.509719900584173,37.05210297996217,1
3.6046687975788805,-6.0,37.05210297996217,25.545769284167022,37.05210297996217,1
3.6260498737515077,-6.0,37.05210297996217,25.581807688780486,37.05210297996217,1
3.6454844815673653,-6.0,37.05210297996217,25.617840179523114,37.05210297996217,1
3.6632095711712616,-6.0,37.05210297996217,25.653871501473986,37.05210297996217,1
3.6794422677485246,-6.0,37.05210297996217,25.689901556455254,37.05210297996217,1
3.708294397290088,-6.0,37.05210297996217,25.761967495373028,37.05210297996217,1
3.7332632926412694,-6.0,37.05210297996217,25.83405489427929,37.05210297996217,1
3.7553458990276694,-6.0,37.05210297996217,25.906184241028484,37.05210297996217,1
3.77531082975167,-6.0,37.05210297996217,25.97837702992348,37.05210297996217,1
3.7937608767000386,-6.0,37.05210297996217,26.050656440385808,37.05210297996217,1
3.81114411902873,-6.0,37.05210297996217,26.123045738546125,37.05210297996217,1
3.843873560417902,-6.0,37.05210297996217,26.268218558464696,37.05210297996217,1
3.8718672223572947,-6.0,37.05210297996217,26.399366654575886,37.05210297996217,1
3.8987859508340064,-6.0,37.05210297996217,26.530935916542205,37.05210297996217,1
3.924522817157682,-6.0,37.05210297996217,26.662798785312816,37.05210297996217,1
3.94871241797628,-6.0,37.05210297996217,26.794777010848236,37.05210297996217,1
3.970877424987831,-6.0,37.05210297996217,26.926680688753095,37.05210297996217,1
3.9906294485212435,-6.0,37.05210297996217,27.058327453183324,37.05210297996217,1
4.007784634829747,-6.0,37.05210297996217,27.18955039252654,37.05210297996217,1
4.022392183359397,-6.0,37.05210297996217,27.32021100293872,37.05210297996217,1
4.034744873600797,-6.0,37.05210297996217,27.450218768982552,37.05210297996217,1
4.045279162552186,-6.0,37.05210297996217,27.579528744986703,37.05210297996217,1
4.054415335463434,-6.0,37.05210297996217,27.70812657172246,37.05210297996217,1
4.062575835192163,-6.0,37.05210297996217,27.836033784967185,37.05210297996217,1
4.070130287629581,-6.0,37.05210297996217,27.963295905318716,37.05210297996217,1
4.077265412910101,-6.0,37.05210297996217,28.089978979000875,37.05210297996217,1
4.084116827999294,-6.0,37.05210297996217,28.2161163262179,37.05210297996217,1
4.090790528510293,-6.0,37.05210297996217,28.34174406026608,37.05210297996217,1
4.097293118615708,-6.0,37.05210297996217,28.466927345399085,37.05210297996217,1
4.103641591534007,-6.0,37.05210297996217,28.59181793955895,37.05210297996217,1
4.109857237375131,-6.0,37.05210297996217,28.7162722436409,37.05210297996217,1
4.115933232141112,-6.0,37.05210297996217,28.840245265057945,37.05210297996217,1
4.121922839049612,-6.0,37.05210297996217,28.963825517024304,37.05210297996217,1
4.127757432421237,-6.0,37.05210297996217,29.087048557880337,37.05210297996217,1
4.133456513495643,-6.0,37.05210297996217,29.20987703103458,37.05210297996217,1
4.139098806910001,-6.0,37.05210297996217,29.332287351525622,37.05210297996217,1
4.144615191780034,-6.0,37.05210297996217,29.454415012456423,37.05210297996217,1
4.150005687846905,-6.0,37.05210297996217,29.576174275348365,37.05210297996217,1
4.1552517210430375,-6.0,37.05210297996217,29.697467042758774,37.05210297996217,1
4.160412406359533,-6.0,37.05210297996217,29.818316021332635,37.05210297996217,1
4.1654427659314655,-6.0,37.05210297996217,29.93877648818443,37.05210297996217,1
4.17035298884907,-6.0,37.05210297996217,30.058853166828726,37.05210297996217,1
4.17511807504087,-6.0,37.05210297996217,30.178477271322834,37.05210297996217,1
4.179775167948055,-6.0,37.05210297996217,30.297634434727854,37.05210297996217,1
4.184322796227132,-6.0,37.05210297996217,30.416372569252644,37.05210297996217,1
4.188714520693597,-6.0,37.05210297996217,30.534677468563814,37.05210297996217,1
4.1929628294681915,-6.0,37.05210297996217,30.65249023421552,37.05210297996217,1
4.197087534500456,-6.0,37.05210297996217,30.7698083256588,37.05210297996217,1
4.2049032000690865,-6.0,37.05210297996217,31.002972111201473,37.05210297996217,1
4.212137368951093,-6.0,37.05210297996217,31.23408022426503,37.05210297996217,1
4.218777082479434,-6.0,37.05210297996217,31.46304715600985,37.05210297996217,1
4.224816638136728,-6.0,37.05210297996217,31.689798272363248,37.05210297996217,1
4.235087144826034,-6.0,37.05210297996217,32.13643385960688,37.05210297996217,1
4.2430852452858385,-6.0,37.05210297996217,32.573577506708034,37.05210297996217,1
4.2490883357942675,-6.0,37.05210297996217,33.00097652702635,37.05210297996217,1
4.253931458143834,-6.0,37.05210297996217,33.418795493928144,37.05210297996217,1
4.258030131724971,-6.0,37.05210297996217,33.78700582381282,37.05210297996217,1
4.26229397759238,-6.0,37.05210297996217,34.148476997464456,37.05210297996217,1
4.266392057496419,-6.0,37.05210297996217,34.46863285535517,37.05210297996217,1
4.2705955020224025,-6.0,37.05210297996217,34.784382435427005,37.05210297996217,1
4.274374293636953,-6.0,37.05210297996217,35.06505341536143,37.05210297996217,1
4.2784279688592335,-6.0,37.05210297996217,35.34259137812393,37.05210297996217,1
4.282907905486963,-6.0,37.05210297996217,35.61718112935699,37.05210297996217,1
4.287774773815155,-6.0,37.05210297996217,35.8889359912165,37.05210297996217,1
4.293567217750234,-6.0,37.05210297996217,36.15799534085744,37.05210297996217,1
4.300100303475109,-6.0,37.05210297996217,36.42420023925649,37.05210297996217,1
4.307797135537294,-6.0,37.05210297996217,36.68765195987311,37.05210297996217,1
4.316122945022392,-6.0,37.05210297996217,36.94821039346675,37.05210297996217,1
4.325253913288141,-6.0,37.05210297996217,37.205858120065216,37.05210297996217,1
4.335137432194095,-6.0,37.05210297996217,37.46059283565802,37.05210297996217,1
4.345643406326995,-6.0,37.05210297996217,37.71239097014171,37.05210297996217,1
4.356605085226144,-6.0,37.05210297996217,37.96128135695119,37.05210297996217,1
4.368022213276887,-6.0,37.05210297996217,38.20728599669883,37.05210297996217,1
4.379672636409193,-6.0,37.05210297996217,38.450428161628565,37.05210297996217,1
4.391505574768171,-6.0,37.05210297996217,38.69073655973898,37.05210297996217,1
4.4,-6.0,37.05210297996217,38.86161016181461,37.05210297996217,1
2.6182400598963476,-3.0,11.271277258452528,25.0,11.271277258452528,0
2.6182781741731507,-3.0,11.271277258452528,24.99999804565448,11.271277258452528,0
2.618316282476027,-3.0,11.271277258452528,24.999996091291052,11.271277258452528,0
2.6183924907236182,-3.0,11.271277258452528,24.999992182492576,11.271277258452528,0
2.6185448739944155,-3.0,11.271277258452528,24.999984364608906,11.271277258452528,0
2.618849508860862,-3.0,11.271277258452528,24.999968727695602,11.271277258452528,0
2.6194582593072244,-3.0,11.271277258452528,24.99993744928514,11.271277258452528,0
2.6206737278691987,-3.0,11.271277258452528,24.999874874119087,11.271277258452528,0
2.623096798754117,-3.0,11.271277258452528,24.99974965028764,11.271277258452528,0
2.627912965442344,-3.0,11.271277258452528,24.999498907500026,11.271277258452528,0
2.6326948125335496,-3.0,11.271277258452528,24.99924787129771,11.271277258452528,0
2.63744383430517,-3.0,11.271277258452528,24.998996542125724,11.271277258452528,0
2.6468548356486945,-3.0,11.271277258452528,24.998493201739052,11.271277258452528,0
2.65614717566264,-3.0,11.271277258452528,24.99798879359048,11.271277258452528,0
2.674388012358106,-3.0,11.271277258452528,24.996976448926546,11.271277258452528,0
2.692195309243214,-3.0,11.271277258452528,24.995959430387643,11.271277258452528,0
2.7095902134926195,-3.0,11.271277258452528,24.99493772060754,11.271277258452528,0
2.72658972858086,-3.0,11.271277258452528,24.993911358170465,11.271277258452528,0
2.7594573626169394,-3.0,11.271277258452528,24.99184502545262,11.271277258452528,0
2.7908946349290895,-3.0,11.271277258452528,24.989761301298245,11.271277258452528,0
2.820992672595787,-3.0,11.271277258452528,24.987661444289643,11.271277258452528,0
2.8774337412523123,-3.0,11.271277258452528,24.983418552372427,11.271277258452528,0
2.924309670638718,-3.0,11.271277258452528,24.979557124117093,11.271277258452528,0
2.967824051093935,-3.0,11.271277258452528,24.975661337879615,11.271277258452528,0
3.008274257597926,-3.0,11.271277258452528,24.971736520971035,11.271277258452528,0
3.0459294578148564,-3.0,11.271277258452528,24.967787247869524,11.271277258452528,0
3.0810330790534595,-3.0,11.271277258452528,24.963817300410255,11.271277258452528,0
3.144433884914927,-3.0,11.271277258452528,24.955828600916504,11.271277258452528,0
3.1999890503287287,-3.0,11.271277258452528,24.94779262447304,11.271277258452528,0
3.248870884448329,-3.0,11.271277258452528,24.93972407254529,11.271277258452528,0
3.2921972196353493,-3.0,11.271277258452528,24.93163743314011,11.271277258452528,0
3.330615562411073,-3.0,11.271277258452528,24.92354169506922,11.271277258452528,0
3.3648777836130046,-3.0,11.271277258452528,24.915443561694474,11.271277258452528,0
3.3956708489505107,-3.0,11.271277258452528,24.907349233125615,11.271277258452528,0
3.42334896972523,-3.0,11.271277258452528,24.899263606534532,11.271277258452528,0
3.448351480636548,-3.0,11.271277258452528,24.891191347275992,11.271277258452528,0
3.4710161321768176,-3.0,11.271277258452528,24.88313456293679,11.271277258452528,0
3.491634421285812,-3.0,11.271277258452528,24.875095343062014,11.271277258452528,0
3.5104537871394896,-3.0,11.271277258452528,24.867075147320634,11.271277258452528,0
3.54351954168448,-3.0,11.271277258452528,24.851095797067387,11.271277258452528,0
3.5715874602396465,-3.0,11.271277258452528,24.835199852585333,11.271277258452528,0
3.595698942019349,-3.0,11.271277258452528,24.819386561000215,11.271277258452528,0
3.6166480518945585,-3.0,11.271277258452528,24.80365283512134,11.271277258452528,0
3.635056539087852,-3.0,11.271277258452528,24.787994769533782,11.271277258452528,0
3.6514125261524883,-3.0,11.271277258452528,24.772407957678297,11.271277258452528,0
3.666105053718182,-3.0,11.271277258452528,24.75688796108045,11.271277258452528,0
3.6916993426433256,-3.0,11.271277258452528,24.726034695014334,11.271277258452528,0
3.713702801485821,-3.0,11.271277258452528,24.695412725590074,11.271277258452528,0
3.7333553435649343,-3.0,11.271277258452528,24.66500947976249,11.271277258452528,0
3.7514739330803577,-3.0,11.271277258452528,24.63481503909219,11.271277258452528,0
3.768591547789921,-3.0,11.271277258452528,24.604818181190126,11.271277258452528,0
3.7850351133731883,-3.0,11.271277258452528,24.575002142741425,11.271277258452528,0
